timestamp,eda_level_real
2025-07-31T20:43:00.000+05:30,0.14
2025-07-31T20:44:00.000+05:30,0.14
2025-07-31T20:45:00.000+05:30,0.14
2025-07-31T20:46:00.000+05:30,0.14
2025-07-31T20:47:00.000+05:30,0.14
2025-07-31T20:48:00.000+05:30,0.14
2025-07-31T20:49:00.000+05:30,0.14
2025-07-31T20:50:00.000+05:30,0.14
2025-07-31T20:51:00.000+05:30,0.14
2025-07-31T20:52:00.000+05:30,0.14
2025-07-31T20:53:00.000+05:30,0.14
2025-07-31T20:54:00.000+05:30,0.14
2025-07-31T20:55:00.000+05:30,0.14
2025-07-31T20:56:00.000+05:30,0.14
2025-08-01T13:27:00.000+05:30,0.08
